r,l,t
260.0,1820,4699.602358818054
300.0,1773,4705.365948438644
380.0,1788,4711.203553676605
340.0,1820,4717.0470106601715
380.0,1791,4722.746340036392
320.0,1819,4728.565460920334
420.0,1820,4734.4467532634735
300.0,1854,4740.575086355209
360.0,1787,4746.428887844086
320.0,1789,4752.35525226593
320.0,1822,4758.22842335701
520.0,1821,4764.011632204056
340.0,1790,4769.688341140747
380.0,1787,4775.386826038361
280.0,1634,4780.694167852402
300.0,1792,4786.64954996109
220.0,1629,4792.075894832611
300.0,1789,4798.074344873428
380.0,1819,4803.881597995758
340.0,1672,4809.337970972061
320.0,1802,4815.295718193054
400.0,1826,4821.338161945343
780.0,4500,4835.861380338669
300.0,1628,4841.026172161102
380.0,1808,4846.722660779953
320.0,1788,4852.3046798706055
320.0,1831,4858.1039979457855
380.0,1792,4864.084362030029
340.0,1793,4869.962585687637
340.0,1805,4875.686617612839
300.0,1758,4881.2275512218475
420.0,1831,4886.936155557632
440.0,1819,4892.724891424179
300.0,1802,4898.59455871582
460.0,1819,4904.515042304993
380.0,1787,4910.1670179367065
380.0,1774,4916.05838227272
560.0,2364,4923.586397886276
320.0,1815,4929.254329919815
180.0,1633,4934.473459482193
360.0,1649,4940.067270517349
380.0,1812,4946.26219367981
400.0,1819,4952.571380138397
300.0,1629,4958.155295133591
340.0,1632,4963.479317188263
300.0,1755,4969.28266787529
220.0,1775,4975.077936887741
720.0,2754,4984.218668937683
320.0,1787,4990.290064573288
360.0,1819,4996.505580186844
400.0,1789,5002.635657548904
280.0,1822,5008.907427549362
340.0,1819,5015.3966546058655
400.0,1819,5021.632042884827
320.0,1661,5027.018918991089
260.0,1777,5032.673377990723
440.0,1820,5038.510785341263
420.0,1792,5044.64688205719
280.0,1797,5050.568055391312
380.0,1816,5056.426170349121
480.0,2388,5064.893129348755
280.0,1788,5071.065603971481
320.0,1793,5077.345631122589
360.0,1787,5083.507109165192
300.0,1798,5090.140321969986
300.0,1631,5095.62020111084
340.0,1625,5100.863921880722
740.0,4500,5115.956561565399
320.0,1625,5121.35743522644
80.0,909,5124.500314712524
320.0,1809,5130.513423681259
320.0,1629,5135.731249094009
300.0,1788,5141.531486272812
400.0,1791,5147.597655773163
400.0,1792,5153.979457855225
120.0,1051,5157.642211437225
360.0,1819,5163.962727546692
340.0,1819,5170.636781454086
300.0,1788,5177.12419962883
360.0,1765,5183.520347356796
700.0,2500,5192.201058149338
300.0,1823,5198.300414085388
320.0,1771,5204.091945171356
260.0,1762,5210.098263025284
300.0,1787,5216.168218135834
320.0,1776,5221.867802143097
300.0,1794,5227.700492858887
340.0,1820,5233.739435195923
280.0,1806,5239.934230566025
260.0,1610,5245.2374358177185
320.0,1765,5251.151239871979
400.0,1855,5257.409196853638
360.0,1789,5263.516299724579
400.0,1788,5269.487851381302
300.0,1778,5275.725265264511
380.0,1806,5281.939407110214
340.0,1806,5287.967682600021
300.0,1661,5293.613696336746
280.0,1801,5299.747495174408
280.0,1619,5305.174525737762
340.0,1787,5311.395144701004
300.0,1787,5317.726946592331
300.0,1628,5323.438540458679
380.0,1820,5329.593794107437
280.0,1788,5335.650433540344
360.0,1760,5341.559666633606
280.0,1789,5347.358088254929
60.0,899,5350.3916091918945
240.0,1628,5355.724634408951
360.0,1824,5361.71763586998
260.0,1778,5367.680287361145
260.0,1787,5373.778334379196
