l,t
952000,22723.980115175247
953000,22739.515954494476
954000,22754.661227703094
955000,22767.464318990707
956000,22782.70509147644
957000,22797.19142150879
958000,22812.1751871109
959000,22826.8825070858
960000,22842.062958478928
961000,22855.990911722183
962000,22870.381940603256
963000,22886.235382795334
964000,22903.680095911026
965000,22918.271276712418
966000,22932.675216913223
967000,22948.265449523926
968000,22963.14052462578
969000,22978.369705438614
970000,22994.267357826233
971000,23009.188376426697
972000,23027.055108308792
973000,23042.329917907715
974000,23057.389973402023
975000,23072.0656850338
976000,23086.601172685623
977000,23100.607834339142
978000,23115.41474032402
979000,23131.126504182816
980000,23148.075816869736
981000,23163.01808810234
982000,23178.191727638245
983000,23193.57887673378
984000,23209.430414676666
985000,23223.951721429825
986000,23238.46135044098
987000,23252.784077644348
988000,23269.407506227493
989000,23285.64849805832
990000,23300.56932234764
991000,23316.02662730217
992000,23332.240139484406
993000,23347.491681575775
994000,23362.94144320488
995000,23378.74845600128
996000,23395.600221395493
997000,23411.186081647873
998000,23428.36705136299
999000,23443.022344112396
