r,l,t
5168.73943823576,4500,9736.062489748001
5183.91651815176,4500,9779.889680624008
5186.762228906155,4500,9830.332473278046
9876.888889670372,554,9848.415754079819
5172.53372323513,4500,9895.332263231277
9877.111102640629,553,9899.318617105484
5185.81364518404,4500,9943.431670188904
5178.22512114048,4500,9994.702618598938
4252.424100995064,424,9997.860600233078
9879.49998986721,543,10001.688313961029
5186.762222290039,4500,10045.48466539383
5185.813664257526,4500,10097.4469268322
5182.967950642109,4500,10154.619060516357
9880.944438815117,536,10158.434761047363
5184.865090072155,4500,10201.72307419777
9849.77776992321,676,10206.503036499023
4340.6407997608185,425,10209.473274946213
5184.865077793598,4500,10260.344338655472
9879.666674435139,542,10264.102843284607
9876.222207009792,557,10267.91071152687
3638.701508820057,327,10282.697957515717
7247.997458219528,571,10286.654082775116
9880.22221159935,539,10290.307169914246
9874.000014841557,567,10294.106571912766
5175.379429459572,4500,10336.66791343689
3637.75294393301,248,10338.552334547043
4250.5269728899,371,10341.169709920883
9887.499979674816,507,10344.980422258377
4149.978906810284,353,10347.503278017044
3636.8043788075447,289,10350.420239686966
4164.207412004471,331,10373.732402563095
3646.2900458574295,304,10376.297487020493
9867.611111819744,596,10380.83457159996
5175.379421949387,4500,10424.792509317398
4238.195607125759,334,10427.201290130615
2223.440125286579,217,10428.74998140335
4160.41314804554,335,10431.16345000267
5184.86509168148,4500,10474.848289251328
9866.611118495464,601,10479.514896154404
3737.3524369597435,257,10481.460376262665
9860.111125469208,630,10507.975670814514
2197.828832089901,207,10509.595871925354
5175.379425644875,4500,10553.134704589844
4148.081789016724,311,10555.353461503983
3733.5581684708595,304,10557.488983154297
8079.890398979187,819,10562.981637954712
9873.888877391815,568,10566.902074575424
4243.887006163597,393,10569.65238904953
3740.198137283325,286,10571.779960632324
9862.777810454369,618,10576.222952604294
8060.919042289257,562,10593.55736899376
3739.2495716810226,291,10595.59422326088
9871.666629254818,578,10599.63155412674
4154.721744418144,894,10605.867822647095
9879.44441819191,543,10609.661648750305
3649.1357403993607,297,10611.77168059349
4245.78414452076,346,10614.591072320938
9887.500003039837,507,10618.335367202759
9817.38890081644,822,10645.718987941742
3738.3010109066963,290,10647.904538154602
9867.722210526466,596,10652.317546606064
3749.683804631233,290,10654.424501657486
9883.33331310749,525,10658.095173120499
9870.611113727093,583,10662.240430116653
5176.327973246574,4500,10706.026048898697
9837.388868689537,732,10724.941293478012
9880.500001192093,538,10728.748578310013
9880.999977767467,536,10732.419963598251
9876.777776896954,555,10736.202824831009
4243.887009501457,311,10738.379438877106
9885.777744352818,514,10741.88848733902
9883.666669249535,524,10745.83916926384
9877.999981999397,549,10750.060614824295
9881.388865053654,534,10754.031965017319
9892.722198069096,483,10778.779647827148
9889.277750074863,499,10782.45792222023
9873.944421231747,568,10787.042749404907
4153.773181259632,380,10790.063651800156
9794.388864219189,926,10796.555239200592
9886.16662877798,513,10800.17781162262
9895.333287656307,471,10803.53433060646
9888.333317041397,503,10821.947638511658
9876.666676700115,555,10826.516330957413
9886.388891279697,512,10830.263852119446
9854.666648030281,654,10835.78989481926
9868.388882517815,593,10840.055107831955
9872.166676819324,576,10844.368854999542
4243.887001931667,314,10846.959412813187
5182.9679562449455,4500,10890.55733704567
9888.777745306492,501,10917.605816364288
9879.111118197441,544,10921.987156867981
9894.833310902119,474,10925.683967351913
9890.999978840351,491,10929.1126973629
9884.722212255001,519,10932.709745168686
9886.333322525024,512,10936.484695196152
9884.72217965126,519,10940.252365350723
9877.166621565819,553,10944.243672847748
9891.111065149307,490,10960.761970996857
9881.333330154419,534,10964.587853193283
4345.3836324214935,299,10966.806387901306
3747.786669790745,341,10969.326915502548
9886.111092090607,513,10973.130050420761
9871.388886988163,579,10978.256127119064
9880.7221930027,537,10982.032041788101
9873.833318710327,568,10985.955229997635
9892.166642665863,486,11004.477547883987
9859.444396793842,633,11009.129568338394
3638.7015142440796,312,11011.417427301407
3738.300996720791,308,11013.67034626007
3740.198135495186,297,11015.913196325302
9866.777780354023,600,11020.287390947342
5200.042161107063,4500,11073.084647655487
9860.777750611305,627,11077.33224272728
9874.666651010513,564,11081.234021425247
5189.607925713062,4500,11133.177747964859
9883.388873159885,525,11136.730456590652
5177.276556432247,4500,11181.261088371277
9889.166648030281,499,11188.565801382065
7578.098643362522,4500,11231.735495567322
9885.444445729256,516,11235.79156088829
9888.444405853748,502,11239.47017455101
9868.11108970642,594,11244.038613557816
9864.999977231026,608,11260.865024328232
9892.333300888538,485,11264.207382202148
9887.33333927393,507,11267.714947938919
9879.444443166256,543,11271.42873430252
9886.999999463558,509,11274.883327007294
9888.38885563612,503,11278.332730054855
9880.944442689419,536,11282.052127838135
9881.00000578165,536,11285.683434009552
4245.7841386199,372,11288.23741030693
9887.277728497982,508,11303.16009926796
9896.388840317726,467,11306.361928462982
9870.333351790905,584,11310.276444911957
9874.00000423193,567,11314.397627830505
9864.555555224419,610,11318.674481630325
9890.888847470284,491,11322.06549692154
9890.555526793003,493,11325.38421010971
9840.500003099442,718,11353.15833067894
9881.277768015862,535,11356.771465063095
9880.22218978405,539,11360.437248468399
